Date,Open,High,Low,Close,Adj Close,Volume
2014-02-24,71.5,72.11,71.09,71.11,43.36,2522500
2014-02-25,71.09,71.81,70.94,71.03,43.32,2615100
2014-02-26,71.12,71.33,70.72,70.88,43.22,3431200
2014-02-27,70.76,71.07,70.25,70.43,42.95,2480900
2014-02-28,70.4,71.17,70.35,70.88,43.22,2931100
2014-03-03,70.59,71.05,70.0,70.05,42.72,2508400
2014-03-04,70.54,70.58,69.88,70.12,42.76,2626700
2014-03-05,70.15,70.71,69.95,70.11,42.75,2192700
2014-03-06,70.25,70.28,69.62,70.03,42.71,3589600
2014-03-07,69.9,70.19,69.41,70.06,42.72,3668800
2014-03-10,69.88,70.07,69.39,69.62,42.46,2542800
2014-03-11,69.79,69.85,69.02,69.47,42.36,2764700
2014-03-12,69.43,70.39,69.41,70.36,42.91,3202400
2014-03-13,70.39,70.99,70.27,70.57,43.04,3912500
2014-03-14,70.49,71.13,70.34,70.7,43.11,2939200
2014-03-17,70.96,71.36,70.5,71.1,43.36,3401200
2014-03-18,71.19,71.23,69.98,70.24,42.83,4195700
2014-03-19,70.0,70.15,68.2,68.71,41.9,5175100
2014-03-20,68.61,69.26,68.1,69.17,42.18,4275400
2014-03-21,69.74,69.97,69.02,69.08,42.13,4560600
2014-03-24,68.61,69.44,68.61,69.32,42.27,3001400
2014-03-25,69.41,70.09,69.23,69.92,42.64,3099700
2014-03-26,69.95,70.25,69.44,69.5,42.38,3294200
2014-03-27,69.65,70.46,69.25,70.42,42.94,3027800
2014-03-28,70.43,70.5,69.92,70.44,42.96,3083000
2014-03-31,70.67,71.29,70.56,71.22,43.43,3099100
2014-04-01,71.39,71.39,70.49,70.67,43.1,2507200
2014-04-02,70.67,70.67,70.11,70.26,42.85,1976000
2014-04-03,70.49,70.75,70.2,70.45,42.96,1674900
2014-04-04,70.69,71.46,70.47,70.49,42.99,2831100
2014-04-07,70.59,71.67,70.47,71.14,43.38,4313700
2014-04-08,71.06,72.55,70.56,72.51,44.22,5126400
2014-04-09,72.4,72.5,71.13,71.82,43.8,4726000
2014-04-10,71.88,72.5,71.41,71.59,43.66,2982500
2014-04-11,71.53,72.28,71.36,71.84,43.81,2751000
2014-04-14,72.05,72.38,71.63,72.07,43.95,2119600
2014-04-15,72.06,72.82,71.99,72.81,44.4,3372100
2014-04-16,73.0,73.24,72.56,73.23,44.66,2591500
2014-04-17,72.91,73.53,72.31,72.57,44.25,2851800
2014-04-21,72.64,73.07,72.1,72.46,44.19,1808100
2014-04-22,72.36,72.91,71.99,72.79,44.39,2210400
2014-04-23,72.82,73.61,72.58,72.61,44.28,2491200
2014-04-24,72.6,73.34,72.15,73.06,44.55,2121100
2014-04-25,73.08,74.05,73.08,74.0,45.13,2546600
2014-04-28,74.0,74.86,73.75,74.8,45.61,3717400
2014-04-29,74.74,75.13,74.31,74.53,45.45,2617600
2014-04-30,74.59,75.06,74.46,74.49,45.43,3001700
2014-05-01,74.6,74.78,73.72,74.58,45.48,2267600
2014-05-02,74.25,74.25,72.48,72.86,44.43,4505100
2014-05-05,72.86,73.6,72.76,73.52,44.83,2776800
2014-05-06,73.26,73.56,72.86,73.07,44.56,2847200
2014-05-07,73.12,73.91,72.91,73.82,45.02,2520200
2014-05-08,73.77,73.77,72.59,72.84,44.42,3008600
2014-05-09,72.82,73.04,71.84,71.98,43.9,3813600
2014-05-12,72.21,72.34,71.56,71.76,43.76,3618000
2014-05-13,72.02,72.22,71.55,71.72,43.74,3120000
2014-05-14,71.14,71.72,70.85,71.27,43.94,2578600
2014-05-15,71.41,72.2,71.32,71.38,44.01,2668100
2014-05-16,71.32,71.62,71.06,71.35,43.99,2023300
2014-05-19,71.26,71.38,69.95,70.3,43.34,3489800
2014-05-20,70.39,70.8,69.73,70.09,43.21,2656200
2014-05-21,70.25,70.39,69.78,69.93,43.11,1885300
2014-05-22,70.01,70.64,70.01,70.55,43.5,1834700
2014-05-23,70.45,70.93,70.24,70.28,43.33,1523300
2014-05-27,71.06,71.26,70.43,70.46,43.44,2299100
2014-05-28,70.48,70.92,70.45,70.76,43.63,2230100
2014-05-29,70.9,70.98,70.37,70.93,43.73,1817700
2014-05-30,70.74,71.11,70.41,71.08,43.82,2531000
2014-06-02,70.95,71.15,70.61,70.85,43.68,1919200
2014-06-03,70.83,70.9,70.27,70.7,43.59,2420400
2014-06-04,70.6,71.04,70.41,71.01,43.78,1998200
2014-06-05,70.87,71.85,70.79,71.73,44.22,2472900
2014-06-06,71.71,71.94,71.25,71.34,43.98,2145200
2014-06-09,71.13,71.26,70.6,70.86,43.69,2299600
2014-06-10,70.7,71.04,70.42,70.51,43.47,2362500
2014-06-11,70.39,70.59,69.59,69.63,42.93,3554400
2014-06-12,69.62,70.74,68.81,70.58,43.51,4287000
2014-06-13,70.43,70.99,70.05,70.83,43.67,2599900
2014-06-16,71.11,71.82,70.81,71.12,43.85,2666000
2014-06-17,70.84,70.89,70.25,70.71,43.59,2325700
2014-06-18,70.68,72.43,70.58,72.41,44.64,3447500
2014-06-19,72.48,73.4,71.36,73.23,45.15,4881800
2014-06-20,73.27,73.32,72.22,72.32,44.59,4002400
2014-06-23,72.39,72.51,71.82,72.35,44.61,2527700
2014-06-24,72.39,72.57,72.19,72.36,44.61,2350700
2014-06-25,72.22,73.11,72.12,73.04,45.03,2983300
2014-06-26,72.9,73.21,72.75,73.17,45.11,2259000
2014-06-27,72.89,73.88,72.72,73.7,45.44,2173700
2014-06-30,73.77,74.39,73.54,74.19,45.74,2854400
2014-07-01,74.2,74.24,73.51,73.63,45.4,1998700
2014-07-02,73.5,73.55,71.88,72.22,44.53,4515700
2014-07-03,71.95,71.95,70.81,71.39,44.01,3496500
2014-07-07,71.25,71.71,71.13,71.58,44.13,3140000
2014-07-08,71.72,72.72,71.64,72.32,44.59,3182400
2014-07-09,72.18,72.52,71.7,72.11,44.46,1993500
2014-07-10,72.03,72.74,72.03,72.39,44.63,2001700
2014-07-11,72.5,72.69,72.11,72.16,44.49,1863000
2014-07-14,72.21,72.32,71.52,71.54,44.11,2358300
2014-07-15,71.62,72.4,71.62,72.03,44.41,2253700
2014-07-16,72.1,72.49,71.7,72.42,44.65,1894100
2014-07-17,72.7,72.83,72.1,72.36,44.61,3007900
2014-07-18,72.6,73.18,72.09,73.11,45.07,2604800
2014-07-21,72.92,73.61,72.83,73.36,45.23,2043300
2014-07-22,73.43,73.54,73.15,73.29,45.19,2016700
2014-07-23,73.29,73.5,73.1,73.4,45.25,1677100
2014-07-24,73.5,74.31,73.45,74.03,45.64,2240800
2014-07-25,73.85,74.18,73.1,73.21,45.14,2142900
2014-07-28,73.31,74.48,73.23,74.39,45.86,3281100
2014-07-29,74.4,74.48,73.76,73.98,45.61,2236300
2014-07-30,74.03,74.2,72.58,73.05,45.04,2782200
2014-07-31,72.61,73.1,72.06,72.13,44.47,3249000
2014-08-01,72.24,73.37,72.15,72.94,44.97,3960200
2014-08-04,72.93,72.97,70.86,72.2,44.51,4511200
2014-08-05,71.52,72.2,70.67,70.98,43.76,3111600
2014-08-06,70.87,70.9,69.48,69.84,43.06,7066800
2014-08-07,70.28,71.57,70.05,70.6,43.53,3607400
2014-08-08,70.95,71.77,70.93,71.75,44.24,2756900
2014-08-11,72.0,72.25,71.5,71.58,44.13,2116800
2014-08-12,71.64,71.92,71.26,71.38,44.01,2847600
2014-08-13,70.8,71.12,70.42,70.93,44.22,2141900
2014-08-14,70.96,72.1,70.96,72.08,44.94,3587200
2014-08-15,71.88,72.7,71.85,72.09,44.95,2981800
2014-08-18,72.3,72.65,71.92,72.09,44.95,1826000
2014-08-19,72.17,72.92,72.04,72.88,45.44,2188000
2014-08-20,72.58,72.85,72.31,72.76,45.36,2073300
2014-08-21,72.81,73.39,72.64,73.04,45.54,2020900
2014-08-22,73.48,73.85,72.6,72.87,45.43,2518100
2014-08-25,73.18,73.52,72.92,72.98,45.5,1795200
2014-08-26,72.93,73.13,72.23,72.32,45.09,2118900
2014-08-27,72.45,72.96,72.33,72.93,45.47,1890000
2014-08-28,72.63,73.44,72.57,73.31,45.71,1872700
2014-08-29,73.41,74.0,73.35,73.99,46.13,2985100
2014-09-02,74.02,74.09,73.09,73.45,45.79,4079200
2014-09-03,73.61,74.09,73.5,73.86,46.05,2121400
2014-09-04,73.67,74.24,73.47,74.02,46.15,2247900
2014-09-05,74.05,74.91,74.0,74.9,46.7,3010900
2014-09-08,74.61,74.95,74.3,74.89,46.69,3403400
2014-09-09,74.6,74.75,73.74,73.79,46.01,3669300
2014-09-10,73.65,73.76,73.16,73.39,45.76,2977000
2014-09-11,73.76,74.49,73.5,74.46,46.42,2865400
2014-09-12,74.13,74.28,72.95,73.06,45.55,3826100
2014-09-15,73.35,73.7,73.16,73.44,45.79,2300300
2014-09-16,73.94,74.59,73.85,74.35,46.36,3483900
2014-09-17,74.64,74.82,73.96,74.3,46.32,2991900
2014-09-18,74.48,74.55,73.25,73.48,45.81,3476900
2014-09-19,73.8,74.47,73.65,74.38,46.37,4045600
2014-09-22,74.0,74.33,73.48,73.87,46.06,3061600
2014-09-23,73.85,74.24,73.61,73.67,45.93,3157900
2014-09-24,73.73,73.9,73.4,73.71,45.96,2160500
2014-09-25,73.67,74.18,73.65,73.96,46.11,4234700
2014-09-26,73.89,74.26,73.31,74.08,46.19,2988200
2014-09-29,73.69,74.19,73.43,74.19,46.26,2041500
2014-09-30,74.26,75.21,74.03,74.77,46.62,4188600
2014-10-01,75.05,75.73,74.86,75.3,46.95,5296800
2014-10-02,75.22,75.77,74.89,74.99,46.75,3516100
2014-10-03,75.02,75.28,74.33,75.17,46.87,2670700
2014-10-06,75.42,75.59,74.83,75.07,46.8,1814200
2014-10-07,75.07,75.96,74.87,75.21,46.89,3057600
2014-10-08,75.37,77.11,75.21,77.05,48.04,3963000
2014-10-09,77.0,77.66,76.3,76.39,47.63,3471900
2014-10-10,76.75,77.59,76.72,76.83,47.9,3985700
2014-10-13,76.7,78.41,76.64,77.41,48.26,4942800
2014-10-14,77.91,79.81,77.38,78.87,49.17,5818900
2014-10-15,78.44,79.64,77.44,78.9,49.19,6592100
2014-10-16,78.01,78.51,77.04,78.17,48.74,5226200
2014-10-17,78.25,78.59,77.05,78.43,48.9,3517500
2014-10-20,78.57,79.64,78.56,79.5,49.57,2503200
2014-10-21,79.65,79.74,78.97,79.08,49.3,3715900
2014-10-22,79.21,80.35,79.11,80.16,49.98,3736100
2014-10-23,80.36,80.5,79.66,80.07,49.92,2946900
2014-10-24,80.14,80.55,80.05,80.3,50.06,2846500
2014-10-27,80.38,81.14,80.3,80.61,50.26,2045500
2014-10-28,80.7,80.83,79.68,80.72,50.33,3206300
2014-10-29,80.64,81.24,79.56,80.27,50.05,2701300
2014-10-30,80.6,82.34,80.37,82.29,51.31,3293600
2014-10-31,82.5,82.68,81.34,82.15,51.22,3229600
2014-11-03,82.23,82.6,81.85,82.38,51.36,2347200
2014-11-04,82.44,82.8,81.84,82.23,51.27,2402100
2014-11-05,82.47,83.9,82.0,83.5,52.06,5372500
2014-11-06,82.73,82.95,81.07,81.17,50.61,6788300
2014-11-07,81.2,82.09,81.02,82.08,51.17,3273200
2014-11-10,82.1,83.04,82.07,82.81,51.63,2582500
2014-11-11,82.62,83.1,82.36,82.66,51.54,2740400
2014-11-12,81.02,81.45,79.65,79.85,50.27,5524500
2014-11-13,80.04,80.49,78.71,78.99,49.73,4119200
2014-11-14,78.55,79.51,78.55,79.11,49.8,3204600
2014-11-17,79.17,80.48,79.09,80.3,50.55,2983100
2014-11-18,80.45,80.88,79.88,80.31,50.56,3762500
2014-11-19,80.2,80.68,79.69,80.38,50.6,2756400
2014-11-20,80.38,80.82,80.08,80.17,50.47,2114100
2014-11-21,80.7,80.73,79.24,79.77,50.22,5247700
2014-11-24,80.06,80.22,79.01,79.03,49.75,5065200
2014-11-25,79.17,79.29,78.51,79.15,49.83,4188600
2014-11-26,79.31,79.93,79.31,79.69,50.17,1990600
2014-11-28,80.0,81.59,79.94,80.9,50.93,2393300
2014-12-01,80.39,82.74,80.16,82.0,51.62,5087200
2014-12-02,81.84,82.54,81.37,82.34,51.84,3174700
2014-12-03,82.12,82.46,81.52,81.97,51.6,2207300
2014-12-04,82.01,82.48,81.77,82.35,51.84,2533800
2014-12-05,81.49,81.69,80.23,80.73,50.82,3577200
2014-12-08,80.91,82.1,80.91,81.63,51.39,3740300
2014-12-09,81.4,82.33,81.18,82.18,51.73,3871300
2014-12-10,82.17,83.17,82.04,82.25,51.78,3936100
2014-12-11,82.58,83.51,82.56,82.89,52.18,2956600
2014-12-12,82.52,83.52,82.36,82.69,52.06,3339500
2014-12-15,82.69,82.91,81.08,81.14,51.08,4389300
2014-12-16,81.26,82.03,80.21,80.62,50.75,3606600
2014-12-17,81.11,81.64,80.36,81.37,51.22,3382100
2014-12-18,81.38,83.01,81.2,83.01,52.26,4349700
2014-12-19,83.13,83.6,82.67,82.85,52.16,4738100
2014-12-22,83.07,83.74,82.84,83.61,52.63,2688100
2014-12-23,83.77,84.21,83.49,83.68,52.68,2022200
2014-12-24,83.82,85.22,83.82,84.97,53.49,2407400
2014-12-26,85.13,86.43,85.12,85.81,54.02,2984900
2014-12-29,85.75,87.29,85.7,86.83,54.66,4068700
2014-12-30,86.83,86.83,84.54,84.7,53.32,2983900
2014-12-31,84.82,85.16,83.5,83.54,52.59,2802400
2015-01-02,83.54,84.23,83.09,84.05,52.91,2266200
2015-01-05,83.6,83.91,82.61,82.84,52.15,3780400
2015-01-06,82.92,84.79,82.92,84.2,53.01,5290900
2015-01-07,84.26,84.89,83.72,84.47,53.18,2583500
2015-01-08,84.92,85.28,84.57,84.81,53.39,2165100
2015-01-09,85.0,85.39,84.22,84.93,53.47,2679100
2015-01-12,85.2,85.49,84.65,85.01,53.52,2300200
2015-01-13,85.3,86.78,85.17,85.47,53.81,3529600
2015-01-14,85.08,85.78,84.65,85.69,53.94,3383100
2015-01-15,85.89,86.95,85.36,86.76,54.62,3886000
2015-01-16,86.73,87.39,86.6,87.35,54.99,3903900
2015-01-20,87.44,87.73,86.73,87.69,55.2,3179900
2015-01-21,87.5,88.79,86.9,88.68,55.83,2834700
2015-01-22,88.83,89.29,87.94,88.63,55.8,2542200
2015-01-23,88.95,89.23,88.61,88.72,55.85,1815400
2015-01-26,88.63,88.7,87.82,88.55,55.74,1749500
2015-01-27,88.46,89.26,88.35,88.72,55.85,1907000
2015-01-28,88.96,89.97,87.66,87.85,55.3,3199800
2015-01-29,87.86,89.58,87.37,89.36,56.25,2850500
2015-01-30,88.86,89.39,87.07,87.14,54.86,3526400
2015-02-02,87.0,87.29,86.11,87.0,54.77,3610600
2015-02-03,86.9,87.12,86.31,86.78,54.63,3980100
2015-02-04,86.66,87.18,85.76,85.98,54.13,3686300
2015-02-05,86.53,86.81,85.77,86.72,54.59,2548600
2015-02-06,86.07,86.61,82.53,83.11,52.32,4356500
2015-02-09,83.15,83.61,82.21,82.7,52.06,3937400
2015-02-10,82.6,84.29,82.39,84.18,52.99,4130500
2015-02-11,83.09,83.3,81.6,81.85,52.02,3368200
2015-02-12,81.69,82.05,80.89,81.06,51.52,4835900
2015-02-13,80.97,80.97,79.21,79.84,50.74,4677500
2015-02-17,79.44,80.92,78.8,79.39,50.45,6286600
2015-02-18,79.23,81.42,79.03,80.97,51.46,4841300
2015-02-19,81.21,81.23,79.12,79.17,50.31,5473000
2015-02-20,79.14,79.61,77.79,78.71,50.02,4419200
2015-02-23,78.86,79.61,78.41,79.26,50.37,3944000
2015-02-24,79.08,80.18,78.76,79.85,50.75,3771500
2015-02-25,79.95,79.96,78.75,79.01,50.21,3250200
2015-02-26,79.27,79.36,78.5,78.56,49.93,2548600
2015-02-27,78.49,78.87,78.03,78.55,49.92,2474500
2015-03-02,78.48,78.48,76.39,77.06,48.97,5027800
2015-03-03,77.06,77.51,76.61,77.51,49.26,3688300
2015-03-04,77.12,77.3,76.57,77.08,48.99,2773200
2015-03-05,77.29,77.89,77.17,77.58,49.3,2562900
2015-03-06,76.56,76.56,74.55,74.96,47.64,6385700
2015-03-09,75.0,75.48,74.75,74.76,47.51,3301300
2015-03-10,74.2,75.45,73.98,74.7,47.47,5272100
2015-03-11,75.06,75.23,74.04,74.28,47.21,4941000
2015-03-12,74.65,75.46,74.57,75.28,47.84,3497400
2015-03-13,75.24,75.24,73.98,74.61,47.42,3090000
2015-03-16,75.19,76.33,75.15,75.71,48.12,3235700
2015-03-17,75.36,75.89,74.82,75.08,47.72,2565900
2015-03-18,75.07,76.81,74.79,76.4,48.55,5754400
2015-03-19,76.18,77.14,75.8,76.01,48.31,4431200
2015-03-20,76.11,76.75,75.86,76.67,48.73,7064800
2015-03-23,76.68,76.99,76.44,76.8,48.81,3073000
2015-03-24,76.68,77.27,75.71,76.06,48.34,2642300
2015-03-25,76.31,76.75,74.82,74.96,47.64,2984200
2015-03-26,74.85,75.18,73.63,74.35,47.25,4173700
2015-03-27,74.66,75.19,74.3,75.0,47.66,3182700
2015-03-30,75.41,76.18,75.09,75.9,48.24,3353500
2015-03-31,75.84,76.85,75.5,76.78,48.8,6030800
2015-04-01,76.94,77.39,76.16,76.83,48.83,3388400
2015-04-02,76.8,77.28,76.46,76.97,48.92,2505500
2015-04-06,77.44,78.73,77.27,78.24,49.72,5267500
2015-04-07,78.13,78.46,77.44,77.65,49.35,3690800
2015-04-08,77.5,77.62,76.7,77.3,49.13,3168200
2015-04-09,77.12,77.2,76.53,77.01,48.94,2050900
2015-04-10,77.2,78.21,77.17,77.84,49.47,2191300
2015-04-13,77.59,77.94,77.14,77.23,49.08,2265500
2015-04-14,77.38,77.96,77.17,77.59,49.31,2260200
2015-04-15,77.72,78.57,77.58,78.02,49.58,2671800
2015-04-16,77.85,77.99,76.74,77.31,49.13,2903600
2015-04-17,76.99,77.74,76.81,77.31,49.13,2924500
2015-04-20,77.64,79.15,77.51,78.61,49.96,2624900
2015-04-21,78.63,79.39,77.67,78.07,49.62,3312000
2015-04-22,78.5,78.71,77.87,78.3,49.76,2466800
2015-04-23,78.17,79.26,78.14,78.86,50.12,2429300
2015-04-24,78.82,79.88,78.75,79.41,50.47,2599700
2015-04-27,79.6,79.73,78.18,78.37,49.81,2860900
2015-04-28,78.04,78.99,77.86,78.97,50.19,2626000
2015-04-29,78.24,78.64,77.78,78.43,49.84,3873200
2015-04-30,78.42,78.42,76.96,77.57,49.3,4305700
2015-05-01,77.71,78.13,76.87,77.9,49.51,2861400
2015-05-04,77.9,78.85,77.68,77.96,49.55,2745900
2015-05-05,77.61,77.84,76.21,76.25,48.46,3820400
2015-05-06,76.18,76.69,75.74,76.41,48.56,4844900
2015-05-07,76.4,77.11,76.4,76.81,48.82,3601600
2015-05-08,77.65,78.13,76.76,77.11,49.01,3378500
2015-05-11,77.0,77.73,76.43,76.57,48.66,2892200
2015-05-12,76.15,76.58,75.55,76.3,48.49,4115000
2015-05-13,75.73,75.99,74.04,74.44,47.81,4505800
2015-05-14,74.35,75.8,74.22,75.49,48.48,5111600
2015-05-15,75.73,76.55,75.73,76.15,48.91,3333200
2015-05-18,75.94,76.27,75.64,76.03,48.83,3076900
2015-05-19,75.59,76.35,75.56,76.19,48.93,2802900
2015-05-20,76.2,76.98,76.15,76.54,49.16,3395300
2015-05-21,76.57,76.64,76.02,76.16,48.91,3192700
2015-05-22,76.0,76.27,75.72,76.05,48.84,2150700
2015-05-26,76.03,76.14,75.3,75.76,48.65,2851500
2015-05-27,76.0,76.4,75.83,76.21,48.94,2789200
2015-05-28,76.19,76.3,75.75,75.95,48.78,3167200
2015-05-29,76.16,76.26,75.58,75.73,48.64,3115900
2015-06-01,76.26,76.36,75.69,76.0,48.81,4027000
2015-06-02,75.63,75.63,74.71,75.05,48.2,5105400
2015-06-03,75.0,75.39,73.53,74.2,47.65,5565000
2015-06-04,74.0,74.69,73.96,74.21,47.66,4544700
2015-06-05,73.5,73.8,72.85,72.85,46.79,5564700
2015-06-08,72.68,72.85,72.26,72.45,46.53,4761700
2015-06-09,72.37,72.93,72.08,72.13,46.32,3618200
2015-06-10,72.58,73.0,72.01,72.05,46.27,3512300
2015-06-11,72.58,73.17,72.56,72.86,46.79,3427300
2015-06-12,72.38,73.03,72.34,72.53,46.58,3788100
2015-06-15,72.4,72.9,72.17,72.5,46.56,2928200
2015-06-16,72.62,72.71,72.14,72.57,46.61,3215200
2015-06-17,72.52,73.2,71.94,73.08,46.93,3861500
2015-06-18,73.21,74.59,73.21,74.54,47.87,4779000
2015-06-19,74.35,74.52,73.14,73.2,47.01,7284800
2015-06-22,73.46,73.55,72.91,73.07,46.93,2246200
2015-06-23,72.92,73.12,71.77,71.78,46.1,3937400
2015-06-24,72.01,72.25,70.93,70.93,45.55,4908400
2015-06-25,71.19,71.33,70.68,70.68,45.39,2899700
2015-06-26,70.59,71.37,70.47,71.0,45.6,4537300
2015-06-29,71.08,71.71,70.82,70.85,45.5,3219700
2015-06-30,70.99,71.04,70.41,70.62,45.35,3911300
2015-07-01,70.8,71.12,70.24,71.08,45.65,2372500
2015-07-02,71.68,72.64,71.43,72.53,46.58,3377400
2015-07-06,72.37,73.0,72.22,72.85,46.79,2830200
2015-07-07,73.22,75.71,73.22,75.27,48.34,6836500
2015-07-08,74.83,75.57,74.7,74.79,48.03,2918900
2015-07-09,74.95,75.23,73.69,74.07,47.57,4500100
2015-07-10,74.38,75.17,73.98,74.37,47.76,2381600
2015-07-13,74.57,74.94,73.94,74.35,47.75,2796000
2015-07-14,74.56,74.81,73.5,73.8,47.4,3372500
2015-07-15,73.7,74.15,73.36,74.02,47.54,2521500
2015-07-16,74.11,74.99,74.07,74.81,48.04,3137300
2015-07-17,74.49,74.74,73.5,73.57,47.25,3779600
2015-07-20,73.6,73.78,72.77,73.27,47.06,2897000
2015-07-21,73.2,73.2,72.02,72.42,46.51,2939800
2015-07-22,72.46,73.02,72.29,72.37,46.48,3316600
2015-07-23,72.26,72.31,71.02,71.56,45.96,3358700
2015-07-24,71.57,72.02,71.25,71.69,46.04,1817700
2015-07-27,71.76,73.31,71.75,73.0,46.88,3104000
2015-07-28,72.8,73.38,72.68,73.13,46.97,3242800
2015-07-29,72.93,73.27,72.41,73.11,46.95,2797100
2015-07-30,72.75,73.68,72.68,73.45,47.17,2479200
2015-07-31,74.2,74.93,74.03,74.22,47.67,2761200
2015-08-03,74.3,75.08,74.29,74.96,48.14,2754400
2015-08-04,74.88,74.88,73.77,73.92,47.47,2413800
2015-08-05,74.2,74.49,73.66,73.98,47.51,1979300
2015-08-06,73.98,73.98,72.65,73.84,47.42,4098000
2015-08-07,73.59,75.34,73.14,75.15,48.26,3637500
2015-08-10,75.15,75.41,74.59,74.81,48.04,3594500
2015-08-11,75.04,75.88,74.57,75.29,48.35,3431800
2015-08-12,74.4,76.05,74.22,75.56,49.06,4380600
2015-08-13,75.38,75.83,74.67,75.58,49.08,2690600
2015-08-14,75.37,76.48,75.14,76.37,49.59,2455800
2015-08-17,76.45,76.94,76.14,76.52,49.69,2401600
2015-08-18,76.39,76.49,76.0,76.24,49.51,2681100
2015-08-19,76.1,77.39,75.61,77.21,50.14,4422200
2015-08-20,76.78,77.45,76.25,76.77,49.85,3740000
2015-08-21,76.15,77.53,75.87,76.71,49.81,6031900
2015-08-24,74.66,75.19,72.03,72.44,47.04,7492800
2015-08-25,73.27,74.12,70.15,70.21,45.59,5583000
2015-08-26,71.22,71.94,70.53,71.74,46.58,6795900
2015-08-27,72.23,72.82,71.7,72.52,47.09,4762900
2015-08-28,72.6,72.6,71.16,72.39,47.01,3022400
2015-08-31,71.84,72.35,70.35,70.91,46.04,4338400
2015-09-01,70.26,70.29,68.66,69.05,44.84,3813100
2015-09-02,69.68,69.78,68.67,69.16,44.91,3501800
2015-09-03,69.54,69.74,69.03,69.28,44.99,2329300
2015-09-04,68.7,68.9,67.98,68.26,44.32,3287700
2015-09-08,68.8,69.37,68.54,69.36,45.04,2895200
2015-09-09,69.63,69.76,68.1,68.21,44.29,3278600
2015-09-10,68.2,68.5,67.49,67.74,43.99,3225600
2015-09-11,67.64,68.36,67.27,68.34,44.38,3046100
2015-09-14,68.4,68.86,68.11,68.31,44.36,2126500
2015-09-15,68.36,68.9,67.69,68.59,44.54,2996300
2015-09-16,68.92,69.42,68.63,69.18,44.92,3410400
2015-09-17,69.23,70.98,69.02,69.91,45.4,4229200
2015-09-18,69.25,70.06,69.18,69.45,45.1,5328200
2015-09-21,69.3,70.18,69.25,70.05,45.49,2510900
2015-09-22,69.58,70.04,68.94,69.15,44.9,3384900
2015-09-23,69.18,69.36,68.46,69.09,44.86,1923800
2015-09-24,68.87,70.47,68.65,70.32,45.66,3774200
2015-09-25,70.31,71.42,69.91,70.71,45.91,3302500
2015-09-28,70.59,71.26,70.34,70.45,45.75,3013900
2015-09-29,70.44,70.9,70.04,70.73,45.93,2782500
2015-09-30,70.95,72.02,70.65,71.94,46.71,3209800
2015-10-01,71.99,72.13,70.0,70.67,45.89,3411000
2015-10-02,71.32,71.99,70.54,71.96,46.73,4122600
2015-10-05,72.33,73.3,71.78,73.08,47.45,3157200
2015-10-06,72.99,73.44,72.34,73.09,47.46,4497800
2015-10-07,73.15,73.43,72.59,72.67,47.19,4093600
2015-10-08,72.4,73.22,72.14,73.0,47.4,2343400
2015-10-09,72.93,73.24,72.02,72.26,46.92,3071600
2015-10-12,72.26,73.47,72.25,72.82,47.28,2304400
2015-10-13,72.75,73.1,72.25,72.53,47.1,2391100
2015-10-14,72.56,72.94,72.25,72.34,46.97,2226500
2015-10-15,72.69,73.59,72.29,73.48,47.71,2307900
2015-10-16,73.83,74.17,73.45,73.59,47.78,2575200
2015-10-19,73.49,73.78,72.73,73.58,47.78,2183600
2015-10-20,73.49,74.08,73.31,73.7,47.86,2445200
2015-10-21,73.96,74.38,73.56,73.86,47.96,2027500
2015-10-22,74.02,75.29,73.81,75.06,48.74,2463000
2015-10-23,74.87,75.24,73.6,73.74,47.88,2055000
2015-10-26,73.94,73.94,71.59,72.25,46.91,5127700
2015-10-27,72.25,72.87,72.02,72.41,47.02,3096000
2015-10-28,72.5,72.89,70.73,71.55,46.46,2568500
2015-10-29,71.19,71.62,70.3,71.57,46.47,3941400
2015-10-30,71.63,71.89,71.27,71.47,46.41,2918900
2015-11-02,71.4,72.29,71.09,72.18,46.87,3324400
2015-11-03,71.85,72.37,71.5,72.24,46.91,2884100
2015-11-04,72.07,72.55,71.7,71.93,46.71,3143800
2015-11-05,71.8,72.18,70.69,71.45,46.4,4090100
2015-11-06,69.99,70.06,67.07,67.76,44.0,7414700
2015-11-09,67.59,68.87,67.33,67.97,44.14,5404300
2015-11-10,67.25,67.79,67.13,67.37,44.28,3068000
2015-11-11,67.53,68.44,67.4,68.23,44.85,2733100
2015-11-12,68.01,68.81,67.28,67.29,44.23,3095600
2015-11-13,67.45,67.99,66.68,66.89,43.97,3497200
2015-11-16,66.89,67.75,66.76,67.73,44.52,2782100
2015-11-17,67.54,68.01,65.65,65.83,43.27,5423400
2015-11-18,66.14,67.3,65.82,67.2,44.17,3856600
2015-11-19,67.49,68.53,67.25,68.49,45.02,3770600
2015-11-20,68.85,69.46,68.64,69.1,45.42,3734400
2015-11-23,69.05,69.25,67.79,68.01,44.7,3441400
2015-11-24,67.76,68.19,67.36,68.08,44.75,2860900
2015-11-25,67.97,68.16,67.58,67.72,44.51,1973000
2015-11-27,67.74,68.3,67.49,67.51,44.38,1482000
2015-11-30,67.61,68.23,67.55,67.76,44.54,3847700
2015-12-01,68.05,68.44,67.39,68.06,44.74,2846900
2015-12-02,67.88,67.94,66.06,66.13,43.47,4304000
2015-12-03,66.04,66.73,65.5,66.23,43.53,3960300
